LoanID,CustomerID,BranchID,LoanAmount,LoanType,Rate,LoanTerm,ApprovalRejectionDate,LoanStatus
3019,3019,51,36756.70,Personal,6.85,24,11/28/2020,Closed
3020,3020,92,11751.64,Auto,2.06,24,8/11/2020,Approved
3021,3021,25,6058.08,Mortgage,8.46,48,12/22/2022,Approved
3022,3022,56,5434.41,Auto,5.03,60,8/23/2020,Approved
3023,3023,39,42607.67,Personal,6.45,12,6/24/2022,Rejected
3024,3024,3,45709.79,Mortgage,1.70,24,6/14/2022,Approved
3025,3025,75,40906.29,Mortgage,1.84,48,12/31/2020,Closed
3026,3026,94,45317.25,Mortgage,3.12,24,12/1/2020,Approved
3027,3027,53,49254.01,Personal,8.02,48,8/30/2020,Rejected
3028,3028,33,26776.89,Mortgage,5.37,60,3/12/2021,Rejected
3029,3029,62,8540.15,Personal,3.80,36,7/14/2021,Closed
3030,3030,98,30788.40,Auto,8.65,36,3/20/2020,Rejected
3031,3031,67,18340.77,Auto,2.73,36,2/26/2020,Closed
3032,3032,69,17975.98,Mortgage,3.34,36,9/16/2022,Rejected
3033,3033,95,36662.60,Auto,7.99,12,8/23/2021,Rejected
3034,3034,4,5441.88,Auto,1.24,48,11/18/2021,Approved
3035,3035,72,2839.04,Auto,2.98,12,6/4/2022,Rejected
3036,3036,59,35068.45,Mortgage,5.69,36,2/1/2022,Rejected
3037,3037,17,13775.76,Mortgage,9.24,36,9/17/2021,Approved
3038,3038,22,19889.56,Personal,3.39,60,9/6/2021,Approved
3039,3039,38,16074.02,Auto,2.92,24,2/18/2022,Rejected
3040,3040,88,31127.22,Personal,9.77,36,5/22/2020,Approved
3041,3041,31,8571.26,Personal,5.72,12,8/13/2021,Rejected
3042,3042,49,36308.81,Auto,1.56,12,10/1/2020,Rejected
3043,3043,52,46321.42,Personal,3.49,12,3/12/2021,Rejected
3044,3044,89,41969.33,Mortgage,5.80,60,10/30/2021,Approved
3045,3045,38,45444.81,Auto,1.65,12,12/2/2021,Approved
3046,3046,96,46916.47,Auto,7.23,48,9/21/2021,Rejected
3047,3047,49,19244.37,Auto,5.70,48,1/6/2022,Approved
3048,3048,90,39991.27,Mortgage,7.39,60,6/12/2022,Closed
3049,3049,27,25246.46,Personal,4.08,48,4/19/2020,Approved
3050,3050,23,14218.89,Mortgage,4.78,60,4/30/2022,Approved
3051,3051,84,37597.22,Personal,9.35,60,3/18/2022,Approved
3052,3052,27,12962.30,Mortgage,2.90,60,10/18/2020,Closed
3053,3053,81,6371.41,Mortgage,1.36,48,9/20/2022,Rejected
3054,3054,14,35526.36,Auto,9.84,36,3/30/2021,Rejected
3055,3055,3,15090.20,Mortgage,1.07,48,12/19/2020,Closed
3056,3056,27,15990.02,Mortgage,8.99,60,11/28/2021,Approved
3057,3057,62,44175.02,Personal,8.43,24,10/21/2020,Approved
3058,3058,14,7641.42,Personal,5.39,48,9/13/2021,Approved
3059,3059,92,38477.45,Mortgage,7.35,24,12/7/2020,Closed
3060,3060,44,19924.41,Auto,1.95,48,2/28/2021,Approved
3061,3061,25,44757.51,Auto,7.87,60,1/13/2022,Closed
3062,3062,61,22576.87,Personal,8.05,48,3/12/2021,Approved
3063,3063,75,21042.12,Personal,1.46,12,6/25/2021,Rejected
3064,3064,52,22063.44,Auto,5.48,12,11/6/2020,Approved
3065,3065,12,42046.83,Personal,9.53,60,4/8/2022,Closed
3066,3066,97,1515.00,Personal,9.56,36,4/1/2021,Rejected
3067,3067,84,35538.29,Personal,9.86,24,3/14/2022,Rejected
3068,3068,34,11056.78,Auto,6.91,48,1/31/2021,Rejected
3069,3069,23,44224.15,Auto,2.27,60,8/24/2021,Closed
3070,3070,19,19420.41,Mortgage,4.72,24,10/18/2020,Approved
3071,3071,1,17608.82,Personal,7.54,48,8/14/2021,Approved
3072,3072,74,35918.59,Mortgage,3.55,48,2/21/2022,Closed
3073,3073,65,36400.00,Mortgage,8.29,36,2/24/2020,Approved
3074,3074,5,32051.84,Mortgage,8.75,24,5/3/2022,Closed
3075,3075,57,17160.60,Personal,7.87,48,8/13/2021,Approved
3076,3076,22,30907.30,Auto,4.08,36,9/16/2020,Rejected
3077,3077,43,3659.03,Personal,7.67,12,6/30/2022,Rejected
3078,3078,2,47803.81,Auto,1.65,36,1/14/2022,Closed
3079,3079,73,23182.88,Personal,4.02,24,9/26/2021,Closed
3080,3080,7,15919.41,Auto,7.89,36,6/6/2021,Closed
3081,3081,21,43178.17,Mortgage,8.15,12,9/18/2022,Rejected
3082,3082,71,16884.43,Personal,3.87,12,11/11/2022,Approved
3083,3083,59,49861.50,Auto,9.64,24,7/11/2020,Closed
3084,3084,9,34839.38,Mortgage,3.46,60,12/13/2022,Closed
3085,3085,40,32829.32,Mortgage,6.94,36,5/7/2022,Rejected
3086,3086,73,8440.97,Mortgage,8.91,24,5/29/2021,Rejected
3087,3087,49,30883.27,Mortgage,5.96,48,6/7/2021,Closed
3088,3088,12,8601.12,Auto,4.71,36,12/6/2021,Rejected
3089,3089,73,39396.60,Auto,2.90,12,1/8/2020,Rejected
3090,3090,10,7781.72,Mortgage,2.77,36,6/18/2022,Approved
3091,3091,74,18582.80,Mortgage,2.43,24,10/26/2020,Approved
3092,3092,17,24359.91,Mortgage,4.99,60,12/5/2021,Closed
3093,3093,4,40454.48,Mortgage,5.93,60,6/20/2022,Rejected
3094,3094,64,32005.25,Mortgage,8.55,48,8/15/2022,Approved
3095,3095,16,37650.40,Personal,2.96,24,10/22/2020,Approved
3096,3096,49,12954.73,Auto,7.80,36,12/7/2020,Closed
3097,3097,27,12625.91,Auto,7.25,12,6/30/2021,Rejected
3098,3098,6,19650.38,Personal,6.71,36,3/28/2022,Rejected
3099,3099,9,1915.36,Auto,4.05,36,11/17/2020,Closed
3100,3100,58,41704.50,Mortgage,3.86,12,9/29/2021,Closed
3101,3101,32,19128.46,Auto,7.83,48,11/7/2022,Approved
3102,3102,38,4310.13,Mortgage,3.47,60,8/26/2022,Approved
3103,3103,30,43738.56,Auto,3.97,60,8/4/2021,Closed
3104,3104,78,48423.49,Personal,9.69,36,2/3/2020,Closed
3105,3105,45,32682.64,Auto,9.99,24,11/1/2022,Closed
3106,3106,29,18472.83,Mortgage,1.02,60,10/3/2020,Rejected
3107,3107,92,21274.09,Personal,7.18,48,2/29/2020,Rejected
3108,3108,22,13551.63,Mortgage,5.82,48,10/1/2021,Approved
3109,3109,31,35852.49,Auto,5.14,12,2/8/2021,Approved
3110,3110,81,18447.53,Personal,3.48,24,3/1/2020,Closed
3111,3111,17,2591.71,Mortgage,5.56,60,10/25/2020,Closed
3112,3112,54,3261.95,Auto,5.11,24,1/16/2020,Closed
3113,3113,79,31122.73,Personal,4.61,60,1/11/2020,Approved
3114,3114,47,15228.82,Auto,8.65,12,2/3/2021,Approved
3115,3115,32,9260.99,Personal,3.44,24,6/9/2020,Approved
3116,3116,28,28065.89,Auto,6.38,24,3/26/2020,Closed
3117,3117,11,14643.39,Personal,8.78,60,6/9/2020,Approved
3118,3118,39,4593.43,Mortgage,9.81,36,9/4/2021,Approved
3119,3119,17,10485.54,Auto,6.42,60,5/18/2021,Rejected
3120,3120,76,39117.43,Auto,5.68,24,9/1/2021,Rejected
3121,3121,39,42748.56,Auto,8.56,12,11/16/2020,Closed
3122,3122,73,43735.23,Personal,2.70,12,9/3/2022,Rejected
3123,3123,25,27206.81,Personal,6.67,36,1/1/2022,Approved
3124,3124,26,47596.61,Auto,1.58,36,4/9/2020,Approved
3125,3125,68,8431.77,Personal,6.94,24,9/5/2022,Rejected
3126,3126,62,34239.45,Mortgage,8.16,36,11/7/2020,Rejected
3127,3127,19,35508.82,Auto,1.57,12,4/24/2021,Rejected
3128,3128,13,3606.08,Mortgage,8.64,24,4/4/2021,Approved
3129,3129,29,14839.93,Auto,2.11,36,9/3/2020,Approved
3130,3130,54,47503.36,Auto,2.58,12,8/10/2020,Closed
3131,3131,73,38192.42,Auto,8.53,36,2/5/2020,Rejected
3132,3132,42,3680.00,Mortgage,2.12,12,9/18/2022,Closed
3133,3133,62,27498.90,Personal,7.06,24,6/27/2021,Closed
3134,3134,71,32782.49,Mortgage,3.65,12,9/2/2022,Approved
3135,3135,71,48681.09,Mortgage,3.24,48,5/27/2021,Rejected
3136,3136,21,36105.27,Mortgage,6.85,60,5/9/2021,Closed
3137,3137,9,32294.04,Auto,1.96,12,3/30/2022,Closed
3138,3138,45,45517.85,Personal,6.17,48,10/7/2022,Rejected
3139,3139,27,33385.93,Personal,9.32,36,3/15/2020,Closed
3140,3140,48,46673.98,Personal,8.66,60,11/15/2020,Approved
3141,3141,85,25146.03,Personal,8.66,12,5/4/2020,Rejected
3142,3142,69,36209.69,Mortgage,3.73,12,4/27/2021,Rejected
3143,3143,5,31955.98,Personal,7.31,24,12/11/2022,Rejected
3144,3144,72,28073.78,Mortgage,8.02,12,3/5/2021,Rejected
3145,3145,15,16880.63,Mortgage,9.11,60,7/23/2020,Closed
3146,3146,77,45285.14,Personal,3.38,36,7/13/2020,Approved
3147,3147,97,14232.19,Personal,7.85,24,10/2/2020,Closed
3148,3148,44,8810.08,Mortgage,3.09,60,12/27/2022,Approved
3149,3149,47,35890.46,Personal,1.25,12,2/10/2020,Approved
3150,3150,32,27781.09,Auto,5.34,60,2/4/2022,Rejected
3151,3151,36,13880.17,Personal,7.89,60,3/27/2022,Approved
3152,3152,49,43645.08,Personal,2.93,36,3/11/2020,Rejected
3153,3153,53,15024.15,Auto,1.44,12,10/29/2020,Closed
3154,3154,23,4125.32,Personal,4.36,48,7/11/2021,Rejected
3155,3155,34,1752.97,Personal,2.83,24,2/10/2020,Approved
3156,3156,18,46219.90,Personal,4.44,36,5/6/2021,Approved
3157,3157,12,20706.73,Personal,9.29,24,7/23/2020,Rejected
3158,3158,87,11460.96,Personal,7.70,12,11/16/2021,Closed
3159,3159,2,28787.97,Personal,4.36,24,1/30/2020,Closed
3160,3160,27,24906.40,Auto,3.93,60,4/12/2020,Rejected
3161,3161,50,49992.29,Personal,9.29,60,2/8/2022,Closed
3162,3162,31,44536.74,Auto,9.00,60,2/27/2020,Closed
3163,3163,48,14284.01,Mortgage,6.44,48,5/30/2021,Closed
3164,3164,86,35187.76,Mortgage,4.22,60,3/31/2021,Rejected
3165,3165,69,19971.56,Auto,8.13,60,2/6/2021,Rejected
3166,3166,17,18857.45,Personal,6.97,12,8/19/2021,Approved
3167,3167,43,18988.26,Auto,6.08,60,11/3/2022,Approved
3168,3168,71,32323.50,Auto,7.65,48,6/15/2022,Approved
3169,3169,18,27361.21,Auto,2.21,48,7/29/2020,Rejected
3170,3170,66,37997.45,Auto,9.37,36,5/4/2021,Rejected
3171,3171,31,8496.31,Auto,9.76,48,1/13/2021,Rejected
3172,3172,63,21845.93,Personal,4.19,60,8/8/2021,Rejected
3173,3173,28,43155.83,Mortgage,9.52,24,3/6/2020,Rejected
3174,3174,67,1155.06,Auto,8.16,36,7/30/2021,Closed
3175,3175,9,31551.12,Personal,9.47,48,1/26/2021,Approved
3176,3176,97,39501.11,Auto,9.26,36,2/15/2022,Rejected
3177,3177,28,19808.87,Auto,2.81,12,11/28/2022,Approved
3178,3178,92,44297.18,Auto,3.34,60,12/23/2022,Rejected
3179,3179,18,37048.89,Mortgage,3.35,60,1/15/2022,Approved
3180,3180,15,30696.36,Personal,1.85,36,7/28/2020,Rejected
3181,3181,75,10717.80,Personal,4.58,48,6/29/2022,Rejected
3182,3182,89,33835.09,Auto,4.26,24,4/27/2022,Approved
3183,3183,5,41854.58,Personal,4.10,48,5/2/2022,Closed
3184,3184,41,36765.54,Mortgage,4.14,36,8/26/2020,Rejected
3185,3185,91,29167.99,Auto,1.56,48,7/9/2022,Closed
3186,3186,76,36014.27,Auto,2.67,36,5/17/2021,Closed
3187,3187,74,48867.54,Auto,3.66,60,5/9/2021,Approved
3188,3188,73,1529.41,Auto,9.00,60,6/30/2022,Rejected
3189,3189,66,33532.50,Auto,9.34,60,8/7/2021,Approved
3190,3190,73,39856.64,Personal,3.57,36,10/30/2020,Rejected
3191,3191,51,32305.68,Mortgage,7.25,60,12/17/2021,Closed
3192,3192,16,14381.51,Auto,8.66,12,7/25/2021,Closed
3193,3193,65,41315.11,Mortgage,5.56,24,3/2/2022,Closed
3194,3194,85,45751.66,Auto,7.80,36,6/27/2020,Rejected
3195,3195,57,34491.73,Personal,9.78,60,11/22/2022,Rejected
3196,3196,37,26040.19,Mortgage,2.46,12,6/26/2022,Closed
3197,3197,39,18949.72,Mortgage,1.63,48,1/27/2022,Closed
3198,3198,65,17172.78,Auto,6.76,24,7/15/2022,Closed
3199,3199,49,36438.15,Auto,5.58,24,3/15/2021,Closed
3200,3200,47,30749.05,Mortgage,3.67,60,12/23/2020,Rejected
3201,3201,40,8685.68,Personal,9.25,36,11/6/2021,Rejected
3202,3202,14,7913.74,Auto,8.61,36,6/5/2021,Rejected
3203,3203,40,4483.86,Auto,3.38,12,8/20/2022,Approved
3204,3204,48,34492.08,Auto,7.97,36,12/25/2021,Closed
3205,3205,32,16403.85,Auto,8.46,60,11/8/2021,Approved
3206,3206,88,1991.88,Mortgage,3.93,24,10/2/2022,Closed
3207,3207,39,17546.94,Mortgage,1.89,24,9/24/2022,Approved
3208,3208,33,41773.72,Auto,8.65,24,6/22/2020,Rejected
3209,3209,30,13135.46,Auto,1.87,60,11/18/2022,Closed
3210,3210,26,32043.92,Personal,5.31,48,7/6/2020,Closed
3211,3211,43,22543.89,Auto,2.75,60,5/12/2020,Closed
3212,3212,55,27895.90,Personal,9.35,24,10/23/2022,Rejected
3213,3213,44,30192.86,Personal,1.96,24,5/31/2022,Rejected
3214,3214,78,23285.74,Auto,2.05,36,8/17/2022,Closed
3215,3215,76,3834.94,Auto,7.32,24,11/29/2022,Approved
3216,3216,3,28817.08,Auto,2.85,12,1/25/2022,Rejected
3217,3217,7,20478.72,Personal,2.19,60,1/8/2021,Approved
3218,3218,85,10794.12,Mortgage,2.51,36,1/27/2022,Approved
3219,3219,58,44928.90,Personal,6.36,36,4/24/2022,Rejected
3220,3220,91,37067.29,Auto,3.00,48,9/18/2020,Rejected
3221,3221,10,14919.34,Personal,4.40,48,6/13/2022,Rejected
3222,3222,10,27408.90,Mortgage,8.65,24,7/12/2022,Rejected
3223,3223,81,48192.55,Mortgage,2.58,12,8/29/2022,Approved
3224,3224,42,13027.62,Personal,8.44,12,2/22/2020,Closed
3225,3225,34,47421.84,Personal,7.98,36,12/8/2021,Closed
3226,3226,82,34484.71,Auto,8.48,60,9/10/2022,Closed
3227,3227,26,27501.00,Mortgage,4.12,48,2/21/2022,Approved
3228,3228,60,49177.18,Personal,5.25,36,10/9/2022,Rejected
3229,3229,2,17351.73,Personal,7.36,48,12/31/2021,Approved
3230,3230,73,14633.33,Personal,1.34,48,11/15/2021,Closed
3231,3231,45,17640.07,Personal,6.97,12,4/26/2022,Closed
3232,3232,5,37792.06,Auto,2.08,36,10/15/2022,Rejected
3233,3233,26,17513.32,Auto,3.59,12,2/25/2020,Approved
3234,3234,79,6035.36,Personal,8.29,12,6/18/2021,Closed
3235,3235,25,32571.29,Auto,6.72,36,8/31/2021,Rejected
3236,3236,26,11926.20,Personal,6.60,60,10/3/2020,Closed
3237,3237,92,1203.99,Personal,3.04,48,3/10/2022,Rejected
3238,3238,87,10758.71,Mortgage,7.01,12,8/23/2020,Approved
3239,3239,85,41138.13,Mortgage,2.19,60,4/10/2022,Rejected
3240,3240,22,47072.16,Auto,9.68,24,3/30/2022,Closed
3241,3241,19,33435.69,Personal,3.27,36,3/6/2021,Closed
3242,3242,10,16214.00,Auto,8.44,24,5/6/2021,Rejected
3243,3243,42,22388.37,Mortgage,9.28,24,9/19/2021,Closed
3244,3244,31,10532.89,Auto,2.55,36,7/17/2020,Closed
3245,3245,31,44158.12,Personal,1.09,48,8/29/2020,Closed
3246,3246,99,33613.50,Auto,8.87,60,3/20/2020,Closed
3247,3247,75,5136.22,Personal,7.88,24,11/23/2020,Rejected
3248,3248,81,18979.75,Mortgage,2.39,24,8/4/2022,Rejected
3249,3249,97,27363.11,Mortgage,8.47,60,1/20/2020,Approved
3250,3250,86,40069.17,Auto,8.29,24,9/25/2021,Closed
3251,3251,90,46104.73,Auto,5.15,36,10/20/2021,Approved
3252,3252,36,7501.00,Personal,9.52,60,2/22/2022,Rejected
3253,3253,66,41893.22,Auto,6.24,12,12/21/2022,Closed
3254,3254,32,4223.41,Auto,4.99,12,5/15/2022,Closed
3255,3255,67,12784.03,Personal,1.12,48,3/12/2022,Rejected
3256,3256,63,2029.60,Mortgage,9.57,24,12/2/2020,Rejected
3257,3257,23,4127.59,Auto,2.16,36,12/11/2022,Rejected
3258,3258,50,2588.59,Auto,3.67,60,4/7/2020,Approved
3259,3259,65,8154.39,Mortgage,7.56,24,11/19/2022,Rejected
3260,3260,69,43949.88,Personal,1.05,36,1/18/2022,Approved
3261,3261,44,14907.50,Auto,5.88,36,11/29/2021,Rejected
3262,3262,58,24506.05,Personal,2.43,12,1/4/2022,Approved
3263,3263,57,24868.70,Auto,1.20,12,4/3/2022,Closed
3264,3264,37,49767.88,Personal,6.77,36,8/13/2020,Rejected
3265,3265,65,18868.97,Auto,6.43,24,10/7/2021,Approved
3266,3266,18,13989.87,Personal,7.61,60,1/24/2022,Closed
3267,3267,5,48198.99,Personal,6.56,48,4/25/2022,Rejected
3268,3268,82,30033.76,Auto,4.98,24,4/24/2020,Approved
3269,3269,99,15184.59,Auto,5.31,36,10/20/2022,Rejected
3270,3270,96,15086.81,Auto,2.98,60,6/27/2020,Closed
3271,3271,26,5231.77,Auto,1.75,48,2/14/2021,Closed
3272,3272,33,28286.56,Mortgage,8.75,36,11/15/2022,Rejected
3273,3273,42,36460.71,Auto,7.22,60,12/18/2021,Approved
3274,3274,88,24260.98,Personal,2.11,60,10/22/2021,Approved
3275,3275,27,44337.41,Auto,3.38,48,4/12/2022,Rejected
3276,3276,54,24714.27,Auto,8.77,36,4/5/2020,Approved
3277,3277,83,17971.56,Mortgage,9.64,12,4/3/2021,Approved
3278,3278,82,13288.36,Mortgage,8.12,24,11/9/2020,Closed
3279,3279,79,12921.37,Mortgage,6.13,48,9/12/2020,Approved
3280,3280,91,16509.18,Personal,8.82,24,5/18/2022,Rejected
3281,3281,75,49606.77,Mortgage,6.64,48,3/7/2022,Closed
3282,3282,24,18680.50,Mortgage,7.29,12,12/28/2020,Rejected
3283,3283,3,26705.39,Auto,8.44,24,6/3/2022,Closed
3284,3284,39,14459.08,Personal,4.19,60,12/18/2020,Approved
3285,3285,71,8033.26,Auto,8.06,60,5/11/2021,Rejected
3286,3286,12,32645.84,Personal,2.86,24,1/12/2022,Rejected
3287,3287,33,27715.78,Personal,2.75,36,9/14/2021,Approved
3288,3288,22,4323.49,Mortgage,8.30,60,5/12/2020,Closed
3289,3289,35,44256.56,Auto,6.07,48,6/17/2020,Rejected
3290,3290,14,25877.79,Mortgage,4.73,36,9/19/2021,Rejected
3291,3291,26,17430.67,Personal,5.71,48,8/18/2021,Approved
3292,3292,83,39188.59,Personal,9.80,12,4/22/2022,Rejected
3293,3293,85,6492.42,Personal,9.05,60,1/30/2021,Closed
3294,3294,54,24215.23,Mortgage,5.57,12,12/14/2022,Closed
3295,3295,41,27889.85,Personal,5.92,36,7/22/2022,Rejected
3296,3296,45,38981.12,Auto,6.53,48,7/8/2021,Approved
3297,3297,31,19141.99,Auto,8.12,60,2/22/2020,Approved
3298,3298,69,42893.24,Mortgage,8.86,24,4/8/2022,Approved
3299,3299,99,35185.97,Mortgage,2.32,12,9/10/2022,Closed
3300,3300,17,38782.69,Auto,6.65,60,4/17/2022,Closed
3301,3301,60,48484.80,Mortgage,3.04,24,3/5/2021,Approved
3302,3302,96,42392.93,Auto,6.60,36,1/27/2021,Approved
3303,3303,4,17992.63,Auto,2.54,24,8/20/2022,Approved
3304,3304,10,32644.74,Mortgage,8.27,36,10/5/2020,Rejected
3305,3305,94,43561.97,Mortgage,6.95,12,3/9/2022,Rejected
3306,3306,9,26730.96,Mortgage,8.79,24,4/30/2021,Closed
3307,3307,61,34457.19,Auto,9.50,48,8/19/2020,Approved
3308,3308,90,9440.80,Mortgage,9.41,48,12/7/2022,Approved
3309,3309,22,40979.80,Mortgage,2.31,48,4/9/2021,Closed
3310,3310,21,38115.57,Auto,4.39,36,10/20/2020,Approved
3311,3311,23,44555.80,Mortgage,5.35,24,11/4/2020,Closed
3312,3312,61,35797.29,Personal,8.10,60,1/7/2022,Closed
3313,3313,12,43968.13,Personal,1.13,24,12/27/2022,Closed
3314,3314,95,8948.59,Mortgage,9.33,24,2/7/2020,Approved
3315,3315,17,40868.72,Auto,4.67,12,10/16/2021,Rejected
3316,3316,55,47695.40,Auto,6.68,60,3/13/2021,Approved
3317,3317,21,40959.88,Mortgage,9.83,48,4/24/2020,Approved
3318,3318,54,31146.17,Mortgage,8.94,36,5/20/2021,Closed
3319,3319,47,46398.51,Auto,4.26,60,3/16/2022,Approved
3320,3320,41,5629.83,Auto,5.36,48,7/14/2020,Closed
3321,3321,97,1826.37,Auto,7.93,36,10/21/2020,Rejected
3322,3322,15,48300.69,Mortgage,7.69,60,7/20/2022,Closed
3323,3323,96,34467.25,Auto,7.34,36,11/29/2022,Approved
3324,3324,59,6594.16,Mortgage,1.10,36,1/7/2020,Rejected
3325,3325,99,17660.60,Personal,2.79,48,5/26/2020,Closed
3326,3326,15,37691.30,Personal,3.00,12,6/17/2020,Approved
3327,3327,29,37768.99,Mortgage,3.26,48,12/2/2022,Approved
3328,3328,11,9329.59,Mortgage,1.87,60,3/24/2021,Closed
3329,3329,29,24037.24,Mortgage,8.26,48,9/3/2020,Rejected
3330,3330,86,40558.24,Mortgage,4.07,48,1/8/2021,Approved
3331,3331,90,48373.07,Auto,7.98,48,5/29/2020,Closed
3332,3332,82,31505.71,Personal,9.38,60,3/6/2021,Rejected
3333,3333,89,32268.53,Mortgage,3.82,60,7/29/2022,Approved
3334,3334,85,23998.12,Mortgage,5.08,36,6/25/2021,Approved
3335,3335,88,27413.84,Mortgage,1.79,36,7/17/2020,Rejected
3336,3336,56,5847.75,Mortgage,3.65,60,5/18/2021,Closed
3337,3337,92,18129.82,Mortgage,5.92,36,10/4/2021,Rejected
3338,3338,53,25857.39,Auto,2.62,48,4/24/2022,Rejected
3339,3339,3,14474.08,Mortgage,5.83,24,2/13/2022,Rejected
3340,3340,13,18631.62,Mortgage,3.82,24,1/29/2020,Rejected
3341,3341,38,48588.64,Mortgage,9.91,36,3/14/2021,Rejected
3342,3342,70,1254.92,Mortgage,4.38,36,8/28/2022,Closed
3343,3343,11,15829.53,Mortgage,1.35,12,5/28/2021,Closed
3344,3344,23,29613.75,Mortgage,5.26,48,1/16/2021,Approved
3345,3345,73,14669.38,Mortgage,4.01,48,8/3/2020,Closed
3346,3346,56,34146.73,Personal,4.33,12,2/13/2021,Rejected
3347,3347,17,15664.48,Personal,4.33,12,7/29/2022,Rejected
3348,3348,9,32272.18,Mortgage,8.93,24,11/5/2020,Rejected
3349,3349,83,42643.27,Personal,5.48,48,3/16/2022,Approved
3350,3350,99,33273.55,Mortgage,3.28,48,1/9/2020,Closed
3351,3351,96,3444.34,Mortgage,8.13,60,4/9/2020,Rejected
3352,3352,92,39965.46,Auto,4.99,48,8/1/2022,Approved
3353,3353,28,11427.27,Auto,2.31,24,12/18/2021,Closed
3354,3354,79,32104.79,Mortgage,9.99,24,8/16/2021,Approved
3355,3355,19,32689.95,Mortgage,1.25,12,6/26/2021,Closed
3356,3356,97,40383.12,Auto,7.38,24,8/12/2021,Approved
3357,3357,87,25785.33,Mortgage,8.63,24,12/23/2022,Approved
3358,3358,92,19422.21,Auto,4.18,60,10/31/2020,Closed
3359,3359,4,26383.38,Mortgage,2.42,24,6/15/2022,Approved
3360,3360,47,27742.09,Auto,4.93,36,7/18/2022,Approved
3361,3361,47,41255.37,Personal,5.34,36,4/10/2022,Rejected
3362,3362,31,11048.48,Auto,10.00,12,6/28/2020,Rejected
3363,3363,99,42494.77,Mortgage,1.18,48,6/15/2020,Rejected
3364,3364,5,18919.67,Personal,6.90,48,12/7/2022,Rejected
3365,3365,33,37449.25,Mortgage,8.24,60,5/10/2020,Closed
3366,3366,48,17449.92,Auto,6.56,24,2/1/2021,Rejected
3367,3367,32,35735.38,Mortgage,6.67,24,11/15/2022,Rejected
3368,3368,79,40159.79,Personal,8.88,24,5/30/2021,Rejected
3369,3369,59,28345.21,Personal,6.09,24,3/4/2021,Rejected
3370,3370,98,31357.69,Auto,8.93,24,3/4/2022,Closed
3371,3371,64,35680.27,Mortgage,2.89,36,5/24/2022,Approved
3372,3372,47,34732.94,Personal,5.65,60,11/23/2021,Approved
3373,3373,9,36643.36,Mortgage,1.30,12,1/22/2022,Closed
3374,3374,35,42634.09,Auto,8.23,12,3/23/2021,Closed
3375,3375,47,11805.30,Personal,8.00,36,4/5/2020,Approved
3376,3376,88,11521.84,Personal,5.85,24,7/26/2021,Rejected
3377,3377,82,48563.44,Auto,4.56,24,5/21/2020,Rejected
3378,3378,17,42714.71,Personal,4.33,48,1/2/2022,Closed
3379,3379,1,29993.55,Personal,2.81,12,6/29/2020,Closed
3380,3380,55,1400.76,Personal,4.85,48,8/22/2022,Closed
3381,3381,11,42883.15,Auto,3.74,12,11/11/2022,Rejected
3382,3382,33,37828.23,Personal,6.20,48,4/3/2020,Approved
3383,3383,70,47862.43,Mortgage,8.08,24,10/7/2021,Rejected
3384,3384,56,1644.93,Personal,7.25,24,7/6/2021,Approved
3385,3385,64,2397.76,Personal,5.63,24,10/29/2020,Closed
3386,3386,93,26355.07,Personal,9.54,60,5/12/2021,Approved
3387,3387,58,42946.41,Auto,2.78,48,6/29/2020,Approved
3388,3388,20,49574.50,Mortgage,6.76,60,11/10/2021,Rejected
3389,3389,18,16681.24,Auto,1.79,60,12/29/2020,Rejected
3390,3390,78,2781.82,Auto,7.06,48,6/13/2022,Approved
3391,3391,45,10579.89,Personal,7.53,24,3/20/2021,Closed
3392,3392,43,43973.51,Auto,8.04,36,4/27/2022,Rejected
3393,3393,20,23856.07,Personal,6.97,12,1/14/2020,Rejected
3394,3394,57,42812.04,Mortgage,2.10,48,10/4/2020,Rejected
3395,3395,82,22751.51,Mortgage,1.40,24,1/20/2022,Rejected
3396,3396,27,3616.10,Mortgage,7.43,60,12/7/2021,Rejected
3397,3397,18,31261.19,Personal,8.18,24,1/31/2021,Approved
3398,3398,17,22348.34,Auto,1.29,48,12/17/2020,Approved
3399,3399,60,25076.31,Mortgage,2.35,48,1/23/2022,Approved
3400,3400,89,47499.57,Auto,8.11,12,9/11/2021,Closed
3401,3401,5,23396.67,Mortgage,9.71,12,8/23/2020,Rejected
3402,3402,6,40029.85,Personal,5.68,48,12/17/2021,Rejected
3403,3403,97,3886.72,Personal,2.38,12,12/14/2020,Closed
3404,3404,15,24472.91,Personal,3.89,60,12/17/2021,Closed
3405,3405,39,29748.05,Mortgage,8.03,24,8/3/2022,Rejected
3406,3406,80,6548.32,Auto,5.89,36,5/27/2020,Rejected
3407,3407,39,15809.43,Personal,1.52,24,3/27/2022,Approved
3408,3408,88,37240.09,Auto,3.78,24,6/25/2022,Approved
3409,3409,21,10011.43,Auto,7.78,48,11/1/2020,Rejected
3410,3410,13,7294.12,Mortgage,3.93,36,7/6/2021,Rejected
3411,3411,29,15664.50,Auto,4.89,12,4/28/2020,Rejected
3412,3412,98,43089.12,Personal,9.15,12,8/7/2021,Closed
3413,3413,5,38384.23,Personal,9.86,24,10/24/2022,Approved
3414,3414,67,39063.28,Auto,7.81,48,7/8/2021,Rejected
3415,3415,21,16800.42,Personal,3.16,36,1/9/2022,Rejected
